Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
PHÂN TÍCH NGHIỆP VỤ CÔNG NGHỆ THÔNG TIN (BA),N/A,Intermediate,1-5,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/CVCC Phân tích Khách hàng cá nhân - Individual Customer Analysis - Khối Dữ liệu (HO24.303),business intelligence analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"SQL, Tableau, Power BI",Careerviet
DevOps Engineer - Khối Công nghệ thông tin (HO24.291),DevOps engineer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"MongoDB, Docker, Kubernetes, PostgreSQL, Jenkins, CI/CD, Agile",Careerviet
Kỹ sư Phát triển AI - AI Engineer - Khối Công nghệ thông tin (HO24.287),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet
Data Analyst - Khối Dữ liệu (HO24.294),data analyst,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Tester - Khối Dữ liệu (HO24.295),QA engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
Chuyên viên Kiểm thử tự động - Automation Tester - Khối Công nghệ thông tin (HO24.290),QA engineer,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Network Administrator - Khối Công nghệ thông tin (HO24.288),network administrator,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Solution Architect - Khối Công nghệ thông tin (HO24.289),solutions architect,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Big Data, Microservices",Careerviet
Account Manager,N/A,Intermediate,2-5,CÔNG TY CỔ PHẨN TẬP ĐOÀN MK,Hà Nội,Negotiable,,Careerviet
Chuyên viên phân tích nghiệp vụ,SAP consultant,Intermediate,1-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Negotiable,"Figma, ERP",Careerviet
Data Architect - Khối Dữ liệu (HO24.297),IT professional,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên gia Quản lý chất lượng,N/A,Senior,5-8,Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Negotiable,,Careerviet
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Machine Learning Operations (AI/ML Ops) - Khối Dữ liệu (HO24.301),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet
Business Analyst - Khối Dữ liệu (HO24.296),business analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,SQL,Careerviet
[A9] BSV Tuyển dụng Tổng Đài Viên Truyền hình số vệ tinh K+ Làm Việc Xoay Ca,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$2653.06-367.35,,Careerviet
Senior Retail Operations Optimization Specialist,data scientist,Senior,3-5,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,"Excel, Power Point",Careerviet
CVC Rủi ro Hoạt động (Phụ trách RR ATTT) - TNEX Finance - 4B010,N/A,Junior,1,CÔNG TY TÀI CHÍNH TNHH MTV TNEX (TNEX Finance),Hà Nội,Negotiable,,Careerviet
Chuyên viên tư vấn giải pháp (An tòan thông tin),system administrator,Intermediate,4,Công ty TNHH Viettel - CHT,Hồ Chí Minh,Negotiable,"PC, Linux, VMware, Networking, Firewall",Careerviet
Senior Android Developer - TA160,mobile developer,Senior,3-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Java, Git, CI/CD, JIRA, Android, Kotlin, Flutter",Careerviet
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Bắc Từ Liêm(Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên Linh Hoạt (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
Nhân Viên/Chuyên Viên/ Trợ lý Quản Lý Dự Án,data analyst,Junior,1,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,$612.24-1224.49,"Excel, MS Excel, JIRA, Confluence",Careerviet
Data Engineer,data engineer,Junior,1-3,Savills Vietnam,Hồ Chí Minh,Negotiable,"Python, SQL, Power BI, Azure, ETL",Careerviet
Dev Lead PHP Magento ( Dự án TMĐT),backend developer,Lead/Expert,3-5,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$1142.86-1428.57,"JavaScript, HTML5, CSS3, PHP, JQuery, jQuery, MySQL, GraphQL, SOAP, CI/CD, JIRA, Agile, SEO, ERP",Careerviet
Chuyên viên IT,IT professional,Junior,1-2,"Viet Han Concrete JSC.,",Hồ Chí Minh,$367.35-489.80,VMware,Careerviet
SOFTWARE ENGINEER,software engineer,Intermediate,4,CÔNG TY CỔ PHẦN EARTH VENTURE,Hồ Chí Minh,$1020.41-1632.65,"Python, Java, Data science, Linux, Networking",Careerviet
Data Engineer,data engineer,Junior,2-3,UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà,Hồ Chí Minh,Negotiable,"Python, MongoDB, AWS, MySQL, ETL, Airflow",Careerviet
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
Data Analyst Fresher,data analyst,Intern/Entry-level,1-3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Negotiable,"Python, SQL, Power BI, Data science",Careerviet
Middle/Senior Java Developer,software developer,Intermediate,N/A,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Hà Nội,Negotiable,,Careerviet
Chuyên viên Dịch vụ Tin học Văn phòng,N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà NộiThanh HóaĐồng Nai,Negotiable,,Careerviet
Chuyên viên IT,IT professional,Junior,1-2,Công ty CP thiết kế lục giác,Hà Nội,$408.16-612.24,,Careerviet
110902 - Quality Assurance Manager/ Trưởng Phòng Quản Lý Chất Lượng - IT,QA engineer,Lead/Expert,10,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$2857.14-4081.63,"JavaScript, TypeScript",Careerviet
Fulltask developer,software developer,Junior,1-2,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Yokohama,Negotiable,"SQL, PHP",Careerviet
Engineer for Electrical Engineering,software engineer,Junior,2-3,Vietnamese-German University (VGU),Bình Dương,$816.33-1224.49,"Python, Linux, Bash",Careerviet
IT Business Analysis BI Specialist / Chuyên viên phân tích nghiệp vụ CNTT- Báo cáo thông minh,IT professional,Intermediate,4,Tan Hiep Phat Group,Bình Dương,Negotiable,SAP,Careerviet
SYSTEM ENGINEER,systems engineer,Junior,1-3,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hokkaido,Negotiable,SQL,Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Junior,1,Koei Tecmo Software Vietnam,Hà Nội,Negotiable,,Careerviet
IT Security,IT professional,Intermediate,3-5,Vietnamese-German University (VGU),Bình Dương,$1020.41-1428.57,,Careerviet
Kỹ sư phát triển giải pháp quản trị nội bộ - Khối Công nghệ thông tin (HO24.173),data engineer,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Java, SQL, Tableau, Big Data, NoSQL, ETL, SAS, Pentaho, Kafka",Careerviet
Chuyên viên Dịch vụ Tin học Văn phòng,N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà NộiQuảng Ninh,Negotiable,,Careerviet
SAP support executive,SAP consultant,Intermediate,2-5,CareerViet's client,Đồng Nai,$1224.49-1428.57,SAP,Careerviet
CRM Data & Analytics Leader,N/A,Lead/Expert,N/A,Công ty Cổ phần Sữa VitaDairy Việt Nam,Hồ Chí Minh,Negotiable,,Careerviet
.NET Developer,software developer,Any Level,N/A,Công ty Easia Travel,Hà Nội,Negotiable,"SQL, HTML, HTML5, CSS, CSS3, .NET, JQuery, Bootstrap, jQuery",Careerviet
Nhân Viên IT,IT professional,Any Level,N/A,Công ty cổ phần XNK Thủy Sản Bến Tre,Bến Tre,Negotiable,"ERP, Android, iOS",Careerviet
Chuyên gia Quản trị Dữ liệu - MSB DF - 1M472,business intelligence analyst,Intermediate,3-6,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$2244.90-2653.06,"SQL, Power BI, AWS, Agile, Scrum",Careerviet
Trưởng bộ phận Quản lý rủi ro và Tuân thủ (CNTT),N/A,Intermediate,3-4,Indovina Bank Ltd.,Hồ Chí Minh,$1200.00-1400.00,,Careerviet
Business Analyst (Làm Domain Thương mại điện tử),business analyst,Intermediate,3-4,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$816.33-1020.41,,Careerviet
Head of Technology and Operations,IT professional,Lead/Expert,10-15,Công Ty Cổ Phần GreenFeed Việt Nam,Hồ Chí Minh,Negotiable,,Careerviet
Nhân Viên Video Editor (2D),IT professional,Junior,1-2,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$489.80-612.24,,Careerviet
TRỢ LÝ KINH DOANH (TIẾNG TRUNG),data analyst,Junior,2,Công ty TNHH Thương Mại ABICO Việt Nam,Hồ Chí Minh,$612.24-816.33,Excel,Careerviet
Software Developer,software developer,Senior,5-10,Vietnam Furniture Resources (VFR),Bình Dương,Negotiable,"SQL, JavaScript, HTML, CSS, Angular, Git, ERP, Flutter",Careerviet
Nhân Viên Bảo Hành Sửa Chữa,N/A,Junior,1-2,Công Ty Cổ Phần Đầu tư Hoàng Đạo,Hồ Chí Minh,Negotiable,,Careerviet
"Project Manager - CRM, HRM Software",project manager,Senior,5,Tập Đoàn Karofi Holding,Hà Nội,$1142.86-1428.57,Agile,Careerviet
Nhân viên phân tích nghiệp vụ ERP (chấp nhận Fresher),N/A,Intern/Entry-level,1-3,Công ty Cổ phần CANIFA,Hà Nội,$326.53-653.06,,Careerviet
Nhân viên kiểm thử phần mềm,data scientist,Junior,1-3,Công ty Cổ phần CANIFA,Hà Nội,$326.53-653.06,JIRA,Careerviet
IT Infrastructure Engineer,software engineer,Intermediate,2-5,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$734.69-1020.41,"Analysis, Azure, Linux, Bash, VMware, Hyper-V, Networking",Careerviet
Operational Excellent Manager - Data Analysis,data analyst,Senior,7,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,"SQL, Tableau, Power BI, Excel",Careerviet
IT Infrastructure Engineer,software engineer,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$734.69-1020.41,,Careerviet
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án GL",SAP consultant,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,ERP,Careerviet
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án Nguồn vốn",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"AI, Agile, Kanban",Careerviet
Chuyên Gia Thiết kế hệ thống CNTT - TA160,embedded systems engineer,Senior,5-10,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hồ Chí MinhHà Nội,Negotiable,Analysis,Careerviet
CVCC Quản trị ứng dụng báo cáo - MSB - KCN - 3I094,N/A,Intermediate,3-5,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,$1020.41-1224.49,,Careerviet
Chuyên viên chính/cao cấp phân tích dữ liệu nâng cao (Advanced Analytics),data engineer,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,"Python, Docker, Kubernetes, Hadoop, Spark, Kafka",Careerviet
Chuyên Viên Kinh Doanh Kênh Phân Phối – HCM,data analyst,Intermediate,3-5,Công ty TNHH Acer Việt Nam,Hồ Chí Minh,Negotiable,Excel,Careerviet
CHUYÊN GIA ISO MẢNG CÔNG NGHỆ THÔNG TIN,N/A,Intermediate,3,Công ty Cổ Phần Chứng Nhận và Giám Định Quốc Tế ISOCERT,Hồ Chí MinhHà Nội,$408.16-612.24,,Careerviet
Digital Analytics/Quality Analyst,IT professional,Junior,1,CÔNG TY TNHH TƯ VẤN GIẢI PHÁP DOANH NGHIỆP TPC,Hồ Chí Minh,$1020.41-1224.49,"JavaScript, HTML, Excel, JIRA",Careerviet
Quận 7 - IT Phần mềm,IT professional,Senior,4-10,CÔNG TY TNHH POLYTEX FAR EASTERN (VIỆT NAM),Hồ Chí Minh,Negotiable,"Excel, .NET",Careerviet
Chuyên viên Vận hành hệ thống ERP,SAP consultant,Intermediate,3-5,"Viet Han Concrete JSC.,",Hồ Chí Minh,$612.24-693.88,"Excel, ERP",Careerviet
Operation Service Specialist,data analyst,Any Level,N/A,Yakiniku Like,Hồ Chí Minh,Negotiable,"Power BI, Excel",Careerviet
Senior C# Developer,software developer,Senior,5-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Negotiable,"SQL, Analysis, PostgreSQL, SOAP, Git, Agile",Careerviet
"Senior Fullstack Developer (Python/Golang, ReactJS/Angular)",full stack developer,Senior,2-8,Synopsys Vietnam,Hồ Chí Minh,$1632.65-2857.14,"Python, SQL, JavaScript, HTML, CSS, React, Node.js, Express, MongoDB, Docker, Kubernetes, Angular, Django, PostgreSQL, MySQL, Redis, ElasticSearch, Jenkins, Git, CI/CD, TensorFlow, Keras, PyTorch, AI, NoSQL, Agile, Scrum, Kanban, Microservices, RabbitMQ",Careerviet
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống (Full-time),N/A,Any Level,N/A,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$816.33-2448.98,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Xây dựng Mô hình rủi ro - Risk Modeling Specialist/ Senior Specialist - Khối Quản trị rủi ro (HO24.265),N/A,Senior,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
HO - Chuyên viên Vận hành máy chủ và nền tảng - Khối CNTT,N/A,Intermediate,3-5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,,Careerviet
HO - Chuyên viên Vận hành Open Banking và Dịch vụ kết nối  - Khối CNTT,data engineer,Intermediate,2-4,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"SQL, Linux, Unix",Careerviet
Chuyên viên Kiểm thử phần mềm (Tester/QC),QA engineer,Junior,1-3,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$489.80-1020.41,SQL,Careerviet
Quality Control – Tester Specialist,QA engineer,Intermediate,3-5,Cổ Phần Kết Nối Nhân Tài - Talentnet Corporation,Hồ Chí Minh,Negotiable,Selenium,Careerviet
Chuyên viên Hạ tầng,database administrator,Junior,2,CÔNG TY TNHH FDI FINANCE,Hồ Chí Minh,$734.69,"MongoDB, MySQL",Careerviet
Data Engineer,data engineer,Junior,1-2,Wall Street English,Hồ Chí Minh,$408.16-612.24,"Python, SQL, AWS",Careerviet
Customer Success Executive,N/A,Junior,1-2,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Hồ Chí MinhHà Nội,$408.16-612.24,,Careerviet
Business Analyst (Tiếng Nhật N2 & Tiếng Anh giao tiếp),business analyst,Intermediate,2-5,CÔNG TY TNHH QUICK VIỆT NAM,Đà Nẵng,$800.00-1300.00,,Careerviet
Machine Learning Engineer,software engineer,Junior,1-2,Công ty TNHH Greystone Data Systems Việt Nam,Hồ Chí Minh,$489.80-1020.41,"Python, Docker, Jenkins, CI/CD, Linux, PyTorch, Machine Learning, Jupyter",Careerviet
Chuyên Viên Dịch Vụ Giao Dịch (Kiểm Thử Hệ Thống),N/A,Junior,1,Phu Hung Securities Corporation,Hồ Chí Minh,Negotiable,,Careerviet
Sales Manager/ Business Development Manager (JLPT N2),N/A,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Negotiable,,Careerviet
Kỹ sư Tech Support (Cloud),IT professional,Junior,1,Công ty TNHH Viettel - CHT,Hà Nội,Negotiable,"Linux, VMware",Careerviet
Technical Leader,tech lead,Lead/Expert,3-5,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$1224.49-1428.57,"Java, Agile",Careerviet
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Không Yêu Cầu Kinh Nghiệm (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
Chuyên viên kinh doanh phần mềm quản trị doanh nghiệp,SAP consultant,Intermediate,1-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,ERP,Careerviet
Nhân Viên Kinh Doanh (Sản Phẩm Phần Mềm ERP),N/A,Intermediate,1-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,,Careerviet
DATA ANALYST,data analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, Java, SQL, Tableau, Power BI, Analysis, MongoDB, Azure, MySQL, Machine Learning, Data Mining, NoSQL, Serverless, SAP, ETL",Careerviet
DATA ENGINEER,data engineer,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, Kubernetes, AWS, Azure, GCP, Linux, TensorFlow, Keras, Hadoop, Spark, R",Careerviet
Business Analyst,business analyst,Senior,3-8,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Data analysis, Analysis, JIRA, Confluence, Agile",Careerviet
AUTOMATION TESTER,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
Software  - Project Manager (PM),project manager,Intermediate,3-5,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"JIRA, Confluence, Agile, Scrum",Careerviet
QC MANUAL TESTER,QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
Chuyên viên kiểm thử phần mềm (TESTER),QA engineer,Junior,2,CÔNG TY TNHH CÔNG NGHỆ B2B,Hồ Chí Minh,Negotiable,"Python, SQL, JavaScript, JIRA",Careerviet
AUTOMATION PROJECT ENGINEER,software engineer,Senior,3-7,CÔNG TY TNHH CRYSTAL ELEGANCE TEXTILES VIỆT NAM,Bình Dương,Negotiable,,Careerviet
CV/CVCC - Bộ phận Nghiên cứu thị trường và PTSP Thẻ - Phòng Nghiên cứu PTSP Thẻ và Dịch vụ Chấp nhận Thanh toán - TT KD Thẻ - Khối KHCN,data analyst,Senior,5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,Excel,Careerviet
Chuyên Viên Chính Quản Trị Dữ Liệu - Hà Nội - TA139,data scientist,Junior,1-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, R",Careerviet
Data Governance Officer - Hà Nội - TA139,data engineer,Junior,1-3,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, R",Careerviet
Credit Risk Policy Senior Officer,IT professional,Senior,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Negotiable,,Careerviet
Chuyên Viên Tư Vấn Giải Pháp - Presale,DevOps engineer,Senior,5,Công Ty Cổ Phần Phân Phối Việt Nét,Hà NộiHồ Chí Minh,Negotiable,AWS,Careerviet
Kỹ Sư Triển Khai - PostSale,data scientist,Junior,1-3,Công Ty Cổ Phần Phân Phối Việt Nét,Hà NộiHồ Chí Minh,Negotiable,"TCP/IP, Firewall",Careerviet
Project Leader/ Manager (tiếng Nhật N2),project manager,Lead/Expert,N/A,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,,Careerviet
GENERATIVE AI DEVELOPERS,software developer,Junior,1-3,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hà Nội,Negotiable,"TensorFlow, PyTorch, AI",Careerviet
C++ Developer,software developer,Junior,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,,Careerviet
Project Leader/ Manager,project manager,Lead/Expert,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"Java, Spring, Agile, ERP",Careerviet
Lập Trình Viên ASP.NET,backend developer,Junior,1-3,Công Ty TNHH Phần Mềm DTS Việt Nam,Hà Nội,Negotiable,"SQL, .NET",Careerviet
Chuyên viên kiến trúc an toàn thông tin - Khối Công nghệ thông tin (HO24.171),N/A,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Quản trị mạng - Network Administrator - Ban Dự án (HO24.251),network administrator,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Phân tích dữ liệu - Data Analyst - Ban Dự án (HO24.244),data analyst,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Nhân viên Kế hoạch tổng hợp (Có tư duy làm Chuyển đổi số),N/A,Intermediate,3-4,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$734.69-816.33,,Careerviet
[C8] Tổng đài viên kênh Viettel 198 (KHÔNG ÁP SALE),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$244.90-367.35,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Hỗ trợ ứng dụng (OPN) - Ban Dự án (HO24.253),N/A,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên viên/ Chuyên viên cao cấp Quản trị hệ thống (Máy chủ & Lưu trữ) - Ban Dự án (HO24.252),N/A,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
CV Cao cấp/Chuyên gia An ninh thông tin - Hà Nội - TA146,mobile developer,Senior,5-10,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,Swift,Careerviet
Chuyên Viên Công Nghệ Thông Tin,N/A,Junior,2-3,Công Ty Cổ Phần Tập Đoàn Địa Ốc Kim Oanh,Bà Rịa - Vũng Tàu,Negotiable,,Careerviet
SharePoint Specialist,frontend developer,Senior,2-8,Sonion Vietnam,Hồ Chí Minh,Negotiable,"JavaScript, HTML, CSS",Careerviet
Chuyên viên Truyền thông và Marketing,N/A,Intermediate,1-5,VCBS - Chung khoan VCB,Hà Nội,Negotiable,,Careerviet
