Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
FRONT-END DEVELOPER,frontend developer,Any Level,N/A,CÔNG TY TNHH CA ADVANCE VIỆT NAM,Hồ Chí Minh,$750.00-1200.00,"JavaScript, HTML, CSS, AWS, Azure, GCP, Bootstrap, Git, GitHub, Agile",Careerviet
HO - Khối Ngân hàng số - Chuyên viên Bộ phận Quản lý chiến dịch và nội dung số,system administrator,Intermediate,3,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,"Excel, Networking",Careerviet
Nhân viên hỗ trợ khách hàng(Ca đêm),N/A,Intermediate,1-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$326.53-408.16,,Careerviet
HR&GA Manager - (English & Korean)  - Hanoi,N/A,Intermediate,3-6,Talent Trader Vietnam,Hà Nội,Negotiable,,Careerviet
Trưởng phòng Công nghệ,SAP consultant,Intermediate,3-5,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$1632.65-1836.73,"Odoo, ERP",Careerviet
Nhân viên thiết kế đồ họa (ưu tiên biết thiết kế UI/UX),UX/UI designer,Intermediate,3-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$571.43-693.88,Figma,Careerviet
DevOps Engineer,DevOps engineer,Junior,2-3,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$500.00-1000.00,"Docker, Kubernetes, AWS, GCP, ElasticSearch, Jenkins, Git, GitHub, CI/CD, Terraform, NoSQL",Careerviet
Nhân Viên Kinh Doanh Phần Mềm,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$3061.22-612.24,ERP,Careerviet
Devsecops - MSB DF - 1F311,DevOps engineer,Senior,5,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Negotiable,"AWS, Jenkins, GitHub, JIRA, Confluence",Careerviet
GAME DESIGNER - LẬP KẾ HOẠCH CHO GAME,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Negotiable,,Careerviet
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án Nguồn vốn",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"AI, Agile, Kanban",Careerviet
[H6] IT MANAGER (TRƯỞNG NHÓM IT),IT professional,Junior,2-3,BellSystem24-Việt Nam,Hồ Chí Minh,Negotiable,,Careerviet
[C6] NHÂN VIÊN TƯ VẤN NHÀ MẠNG VIETTEL,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$326.53-489.80,,Careerviet
Nhân viên quản lý chất lượng phần mềm QC,data engineer,Junior,1-2,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$693.88-897.96,SQL,Careerviet
Senior PHP Engineer,software engineer,Senior,3-10,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$1224.49-1632.65,"PHP, Docker, Kubernetes, AWS, GraphQL, Agile",Careerviet
Nhân viên công nghệ thông tin,N/A,Junior,1-3,TEX VIETNAM CO. LTD,Long An,Negotiable,,Careerviet
CVCC/Chuyên gia Vận hành dịch vụ Cloud - MSB - KCN - 3I088,DevOps engineer,Intermediate,3,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hà Nội,Negotiable,"AWS, CI/CD, Ansible, Chef, Puppet, Agile, Scrum, Microservices, Serverless, Kafka",Careerviet
Nhân viên Kinh doanh phần mềm,SAP consultant,Junior,1-2,CÔNG TY CỔ PHẦN Z HOLDING,Hồ Chí Minh,$326.53-612.24,ERP,Careerviet
Nhân viên hỗ trợ khách hàng(Ca đêm),N/A,Intermediate,1-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$326.53-408.16,,Careerviet
Nhân viên thiết kế đồ họa (ưu tiên biết thiết kế UI/UX),UX/UI designer,Intermediate,3-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$571.43-693.88,Figma,Careerviet
Trưởng phòng Kinh doanh Công nghệ,SAP consultant,Intermediate,2-5,CÔNG TY CỔ PHẦN Z HOLDING,Hồ Chí Minh,$612.24-816.33,ERP,Careerviet
HO - Khối Văn phòng - Chuyên viên Bộ phận Quan hệ công chúng,data analyst,Junior,2,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,Excel,Careerviet
Lập Trình Viên Game- Game Developers,game developer,Any Level,N/A,Koei Tecmo Software Vietnam,Hà Nội,Negotiable,"Java, PHP",Careerviet
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án GL",SAP consultant,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,ERP,Careerviet
Chuyên Viên Data Analyst,data analyst,Junior,2-3,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$734.69-1020.41,"Python, SQL, Power BI, R",Careerviet
Software QC/Tester (Chuyên Viên Kiểm Soát Chất Lượng Phần Mềm),QA engineer,Intermediate,2-5,CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,$734.69-1020.41,"SQL, MongoDB",Careerviet
Chuyên viên/Chuyên viên chính phân tích dữ liệu (BI analytics),data analyst,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,"Python, Power BI, Qlik",Careerviet
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án GL",SAP consultant,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,ERP,Careerviet
IT Helpdesk,IT support,Intermediate,2-4,Wanek Furniture,Bình Dương,Negotiable,SQL,Careerviet
Kỹ thuật chuyên ngành Cơ khí và Xây dựng,N/A,Junior,2-3,Công Ty TNHH VietCAD,Hà Nội,$367.35-612.24,,Careerviet
"Chuyên viên Phân tích nghiệp vụ CNTT, Dự án Nguồn vốn",data scientist,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"AI, Agile, Kanban",Careerviet
Senior AI Vision Engineer,software engineer,Senior,6-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-3000.00,"Python, Statistics, Analysis, Linux, Unix, Shell scripting, PyTorch, Deep Learning",Careerviet
Chuyên viên chính/Chuyên viên cao cấp quản trị dữ liệu (Data Governance),data engineer,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,"SQL, MySQL",Careerviet
"Trưởng phòng kinh doanh Phần Mềm, Website",IT professional,Intermediate,2-5,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hà Nội,$612.24-2040.82,,Careerviet
Nhân viên kinh doanh phần mềm,data analyst,Any Level,N/A,CÔNG TY CỔ PHẦN TẬP ĐOÀN CÔNG NGHỆ OMMANI,Hồ Chí Minh,$326.53-1224.49,"Excel, PC",Careerviet
IT STAFF,IT professional,Junior,2,DAEYOUNG ELECTRONICS VINA,Bà Rịa - Vũng Tàu,Negotiable,Excel,Careerviet
Game Developer,game developer,Junior,2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$612.24-816.33,Unity,Careerviet
Senior Full Stack Developer (C# & ReactJS),full stack developer,Senior,5-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,$1000.00-4000.00,"JavaScript, HTML, CSS, Analysis, Git, Linux, Agile",Careerviet
Chuyên viên cao cấp Kiểm soát tuân thủ - Trung tâm an ninh thông tin,N/A,Intermediate,3-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,,Careerviet
Chuyên viên chính/cao cấp Khoa học dữ liệu - Trung tâm Quản trị dữ liệu - Khối Công nghệ Thông tin,data scientist,Senior,3-7,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,"Python, SAS, MATLAB, R",Careerviet
Senior Embedded Developer,software developer,Senior,5-10,CÔNG TY TNHH CARTRACK VIETNAM,Hồ Chí Minh,Negotiable,"Linux, TCP/IP",Careerviet
Chuyên Viên IT Support (Helpdesk),IT support,Junior,2,Công Ty Cổ phần Tập đoàn Sơn Hà Xanh,Hà Nội,$489.80-571.43,Linux,Careerviet
IT Infrastructure & Architecture Administrator ( Microsoft 365 Administrator),IT professional,Intermediate,2-5,Công ty CP Giáo dục Quốc tế Việt Úc,Hồ Chí Minh,Negotiable,Power BI,Careerviet
Partnership Executive,N/A,Intermediate,1-5,BSS Group,Hà Nội,$1000.00,,Careerviet
CHUYÊN VIÊN QUẢN TRỊ CƠ SỞ DỮ LIỆU (DATABASE),data engineer,Senior,5-7,Công Ty Cổ Phần Xây Dựng Central,Hồ Chí Minh,$816.33-1428.57,SQL,Careerviet
Chuyên viên cao cấp Dữ liệu kế toán,data analyst,Junior,1-3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$816.33-1224.49,"SQL, Power BI, Excel, ERP",Careerviet
Website Manager,IT professional,Intermediate,1-5,BSS Group,Hà Nội,$500.00,"Analysis, SEO",Careerviet
Nhân viên hỗ trợ khách hàng,N/A,Intermediate,1-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$326.53-408.16,,Careerviet
Head of Machine Learning Engineer,software engineer,Senior,7-9,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Python, SQL, Excel, Data science, Statistics, Hadoop, Spark, Big Data, Machine Learning, R",Careerviet
[C6] TỔNG ĐÀI VIÊN CHĂM SÓC KHÁCH HÀNG TP BANK,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$2653.06-367.35,,Careerviet
Business Development Executive,system administrator,Intermediate,1-5,BSS Group,Hà Nội,$816.33,Networking,Careerviet
110142 - Customer Support (for German Customers) - Gaming,game developer,Junior,1,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$448.98-775.51,,Careerviet
"Chuyên Viên Thẩm Định Dự án Mảng Công Nghệ, IT",IT professional,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$612.24-816.33,,Careerviet
Nhân viên SEO Marketing _ Thu nhập 12 - 15 triệu,data scientist,Junior,1-3,CÔNG TY CỔ PHẦN CÔNG NGHIỆP WELDCOM,Hà Nội,$489.80-612.24,"AI, SEO, WordPress",Careerviet
Giảng viên Dạy Kiểm thử phần mềm (Manual/ Automation),N/A,Intermediate,2-5,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$1020.41-1836.73,,Careerviet
110141 - Customer Support (for Spanish Customers) - Gaming,game developer,Junior,1,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$448.98-775.51,,Careerviet
Giảng viên bộ môn Business Analyst (BA),business analyst,Intermediate,2-5,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$1020.41-1836.73,JIRA,Careerviet
Senior/Expert Data Engineer,data engineer,Senior,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$1020.41-2244.90,"Python, Java, Data science, AWS, Azure, PostgreSQL, MySQL, Bash, Spark, ETL, Airflow, Kafka",Careerviet
Chuyên viên cao cấp phân tích nghiệp vụ (BA),N/A,Junior,1-2,Công ty Cổ phần Tập đoàn Thành Công,Hà Nội,Negotiable,,Careerviet
Senior Frontend Developer,frontend developer,Senior,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,$1020.41-1428.57,"JavaScript, HTML, CSS, TypeScript, Git, Agile, Scrum, UI/UX",Careerviet
Business Development,system administrator,Intermediate,3,CÔNG TY CỔ PHẦN PERMATE GLOBAL,Đà Nẵng,$612.24-2040.82,Networking,Careerviet
Global Workforce Planning Specialist,data analyst,Senior,3-7,SPS Vietnam,Hồ Chí Minh,Negotiable,Power BI,Careerviet
Chuyên viên cao cấp Kiểm soát an ninh thông tin và tuân thủ,N/A,Intermediate,3-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,,Careerviet
Chuyên viên cao cấp Vận hành dịch vụ CNTT - Hà Nội - TA137,DevOps engineer,Intermediate,3-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Java, SQL, Docker, Kubernetes, AWS, CI/CD, Terraform, Ansible, Puppet, Linux, Microservices",Careerviet
Senior System Administration,system administrator,Senior,1-5,NETNAM CORP.,Hồ Chí Minh,Negotiable,"Python, Docker, Git, Bash, VMware, Hyper-V, Nginx, Apache",Careerviet
Nhân Viên Quản Trị Nhập Liệu (Data Admin),data engineer,Junior,1-3,Công Ty CP Chứng Khoán VNDIRECT,Hà Nội,Negotiable,SQL,Careerviet
Sales Manager/ Business Development Manager,N/A,Senior,7,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,Negotiable,,Careerviet
Chuyên viên cao cấp Giám sát An ninh (SOC Tier 2),system administrator,Intermediate,3-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Negotiable,Linux,Careerviet
CG Thiết kế hệ thống CNTT (SA) - HN/HCM - TA137,embedded systems engineer,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà NộiHồ Chí Minh,Negotiable,Analysis,Careerviet
Head of AI Center,data scientist,Senior,7-10,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Data science, Statistics, Big Data, Machine Learning",Careerviet
Unity Dev,IT professional,Junior,2-3,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$612.24-816.33,Unity,Careerviet
Data Platform Engineer - Khối Dữ liệu (HO24.186),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,"Python, Java, AWS, Azure, GCP, Spark, Big Data, AI",Careerviet
Tester,QA engineer,Junior,2-3,CÔNG TY TNHH INFOPLUS,Hà Nội,Negotiable,"Agile, ERP",Careerviet
Software Product Executive (CRM system),IT professional,Intermediate,2-4,Wall Street English,Hồ Chí Minh,Negotiable,"SQL, Analysis",Careerviet
Chuyên viên Phân tích dữ liệu (Khối QTRR),data scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Python, SQL, Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên viên Quản lý Hành chính Công nghệ (IT Admin),IT professional,Junior,1-3,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hà Nội,Negotiable,,Careerviet
[G2] Nhân Viên Chăm Sóc Khách Hàng - Tống Đài 198 (Không YC kinh nghiệm ),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hồ Chí Minh,Negotiable,,Careerviet
Chăm Sóc Khách Hàng - Thị trường Mỹ - Tổng thu nhập 2x trở lên,N/A,Any Level,N/A,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,Negotiable,,Careerviet
Nhân Viên Hỗ Trợ Khách Hàng(Ca Đêm),N/A,Any Level,N/A,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$326.53-408.16,,Careerviet
Kỹ sư phần mềm Developer React Mobile (Ưu tiên biết Odoo),mobile developer,Intermediate,4,Công ty cổ phần Anvy,Hà Nội,$816.33-1142.86,"Python, JavaScript, HTML, CSS, React, Odoo, MongoDB, PostgreSQL, MySQL, Git, Linux, Agile, Scrum",Careerviet
Nhân viên thiết kế đồ họa (ưu tiên biết thiết kế UI/UX),UX/UI designer,Intermediate,3-5,Công ty Fastboy Marketing (Công ty TNHH DV Lam Nguyễn),Hồ Chí Minh,$571.43-693.88,Figma,Careerviet
Chuyên viên cao cấp Phân tích dữ liệu rủi ro,data scientist,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"SQL, Tableau, Power BI, Excel, Big Data, Machine Learning, Deep Learning, AI",Careerviet
nhân viên lập trình,data engineer,Junior,1-3,"Dongjin Global Co., Ltd",Bà Rịa - Vũng Tàu,$612.24-1020.41,SQL,Careerviet
Kỹ Sư Phần Mềm Developer Odoo (Ưu tiên biết React),software developer,Intermediate,4,Công ty cổ phần Anvy,Hà Nội,$816.33-1142.86,"Python, JavaScript, React, Odoo, MongoDB, PostgreSQL, MySQL, Git, Linux, Agile, Scrum",Careerviet
"HO - Trợ lý Phó Tổng Giám đốc Thường trực (phụ trách mảng CNTT, Ngân hàng số, chuyển đổi số)",data analyst,Intermediate,3,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Negotiable,Excel,Careerviet
Junior/Senior Java Developer (BPM/LOS),software developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL, MongoDB, Docker, Kubernetes, Spring, CI/CD, Kafka",Careerviet
[C6] NHÂN VIÊN TRỰC TỔNG ĐÀI CHĂM SÓC KHÁCH HÀNG VIETTEL HÀ NỘI,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$2653.06-367.35,,Careerviet
Salesforce Senior Developers (French speaking),software developer,Senior,4-8,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Python, Java, Azure, CI/CD, AI, Agile, Salesforce",Careerviet
Senior Manual Tester (French speaking),QA engineer,Senior,N/A,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"JIRA, Confluence, Agile, Scrum",Careerviet
Giảng Viên Quản Trị Mạng Và Quản Trị Hệ Thống (Full-time),N/A,Any Level,N/A,Chương trình Học viện Công nghệ BKACAD,Hà Nội,$816.33-2448.98,,Careerviet
Trưởng Phòng Chuyển Đổi Chiến Lược (Strategic Project Manager),project manager,Lead/Expert,8-15,Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Negotiable,,Careerviet
Senior Card Transactions & Device Monitoring Strategy & Analytics Specialist,IT professional,Senior,3-5,FE CREDIT,Hồ Chí Minh,Negotiable,"SQL, Power BI, Data analysis, Analysis",Careerviet
Chuyên viên cao cấp Phân tích dữ liệu rủi ro,data scientist,Junior,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"SQL, Tableau, Power BI, Excel, Big Data, Machine Learning, Deep Learning, AI",Careerviet
Chuyên viên Phân tích dữ liệu (Khối QTRR),data scientist,Intermediate,3,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Python, SQL, Big Data, Machine Learning, Deep Learning, AI",Careerviet
Lập trình viên Java/.Net (Fresher),backend developer,Intern/Entry-level,2,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL, Docker, CI/CD, Linux, AI, Agile, Kanban",Careerviet
Data Engineer,data engineer,Intermediate,4,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hà Nội,Negotiable,"Python, Java, SQL, AWS, Azure, GCP, CI/CD, Spark, Big Data",Careerviet
"Officer, Software Engineering",software engineer,Intermediate,3-4,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hà NộiHồ Chí Minh,Negotiable,"Java, SQL, Power BI, AWS, Spring, PostgreSQL, CI/CD, Linux, JIRA, Agile, Scrum, Microservices",Careerviet
Chuyên Viên Đấu Thầu,data analyst,Junior,2,Công ty CP Truyền thông và Công nghệ ICOMM Việt Nam,Hà Nội,Negotiable,Excel,Careerviet
Junior/Senior Java Developer (BPM/LOS),software developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Negotiable,"Java, SQL, MongoDB, Docker, Kubernetes, Spring, CI/CD, Kafka",Careerviet
Global Service Desk,DevOps engineer,Intermediate,2-5,SPS Vietnam,Hồ Chí Minh,Negotiable,Azure,Careerviet
CVCC Quản trị hệ thống (HRIS) - Hà Nội - TA133,data engineer,Intermediate,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,SQL,Careerviet
Database Engineer,software engineer,Intermediate,2-5,SPS Vietnam,Hồ Chí Minh,Negotiable,"SQL, SAP",Careerviet
Chuyên viên Cao cấp Phát triển Ứng dụng IOS Developer - TA050,mobile developer,Intermediate,3-4,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Negotiable,"Git, CI/CD, JIRA, TCP/IP, iOS, Swift",Careerviet
Chuyên viên Quản trị Cơ sở Dữ liệu,data engineer,Junior,1,Ngân hàng Thương mại cổ phần Đông Nam Á (SeABank),Hà Nội,Negotiable,SQL,Careerviet
Nhân viên IT helpdesk,IT support,Junior,1-2,CÔNG TY CỔ PHẦN ONEFIN VIỆT NAM,Hồ Chí Minh,$326.53-612.24,"TCP/IP, Firewall",Careerviet
Chuyên Viên - Phát Triển Ứng Dụng (Backend Developer),backend developer,Intermediate,3,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Negotiable,"Python, Java, Node.js, PHP, AWS, Azure, Agile",Careerviet
"Full-Stack Developer ( PHP, JavaScript)",full stack developer,Junior,2-3,Công ty TNHH Nasys,Hồ Chí Minh,$489.80-734.69,"JavaScript, HTML, CSS, PHP, JQuery, jQuery, Laravel",Careerviet
Account Manager (hardware - software),IT professional,Intermediate,1-5,Công ty CP Đầu Tư TM và Phát Triển Công Nghệ FSI,Hồ Chí Minh,Negotiable,ERP,Careerviet
CV/ CV Cao cấp MIS Thẻ,data analyst,Junior,1,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Negotiable,Power BI,Careerviet
Chuyên viên quản trị DMS,N/A,Junior,1-3,DILIGO HOLDINGS,Hà Nội,Negotiable,,Careerviet
Senior Cordova Mobile Engineer,mobile developer,Senior,6-20,Adnovum Vietnam,Hồ Chí Minh,Negotiable,"JavaScript, HTML, CSS, Android, iOS, Cordova",Careerviet
Chuyên viên Quản lý Hạ tầng Trung tâm dữ liệu  - Khối Công nghệ thông tin (HO24.183),N/A,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Senior UI UX,UX/UI designer,Senior,3-5,CÔNG TY TNHH CÔNG NGHỆ THỂ THAO OOKK,Hồ Chí Minh,Negotiable,"AI, Figma",Careerviet
Chuyên viên Quản lý dự án - Khối Công nghệ thông tin (HO24.184),N/A,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Negotiable,,Careerviet
Chuyên gia An ninh thông tin,backend developer,Intermediate,2-5,CÔNG TY TÀI CHÍNH BƯU ĐIỆN,Hà NộiHồ Chí Minh,$1428.57-2040.82,"Python, SQL, JavaScript, Bash",Careerviet
Business Intelligence Developer,software developer,Junior,2,CÔNG TY CỔ PHẦN VUA NỆM,Hà Nội,Negotiable,"SQL, Power BI, Business Intelligence",Careerviet
IT Application Team Leader,tech lead,Lead/Expert,1-2,Katinat Coffee & Tea House,Hồ Chí Minh,Negotiable,"SQL, Power BI",Careerviet
"Chuyên viên vận hành, giám sát hệ thống và xử lý sự cố",N/A,Junior,1-3,CÔNG TY TÀI CHÍNH TNHH NGÂN HÀNG TMCP SÀI GÒN - HÀ NỘI  (SHBFinance),Hà Nội,Negotiable,,Careerviet
Senior Automation Tester (French speaking),QA engineer,Senior,4-5,HR Vietnam’s ESS Client,Hồ Chí Minh,Negotiable,"Python, Java, Azure, SOAP, Jenkins, Git, CI/CD, Selenium, JIRA, Confluence, Agile, Scrum",Careerviet
Unity developer (Chuyên AR),software developer,Junior,1-2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$408.16-612.24,"Git, AI, Unity",Careerviet
