Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
Data Testing Engineer,software engineer,Junior,2,Công Ty TNHH Xsunt,tp hồ chí minh,$1000.00,"Data Processing, English, Databases, Test Case Writing, SQL Database",Vietnamworks
Software Testing Specialist,IT professional,Junior,2,Mind Stream Solution,Hồ Chí Minh,$571.00,"English communication, QA Software",Vietnamworks
Nhân Viên Quản Trị Hệ Thống Mạng Cấp 2-3 (Lương Từ 10-15 Triệu),data scientist,Junior,2,"Công Ty TNHH Công Nghệ Mạng Nhỏ (Smallnet Technologies., Ltd)",hà nội,$408.00,"Cài Đặt Hệ Thống, Khắc Phục Lỗi Phần Mềm, Kỹ năng giao tiếp, Quản Trị Hệ Thống Mạng",Vietnamworks
Assistant Manager - IT Security & Risk Management Team Lead - IT Department,tech lead,Senior,8,"Mizuho Bank, Ltd.",hanoi,Thương lượng,"Communication, Cybersecurity, IT Risk Management, IT Security, Leadership",Vietnamworks
Data Analyst and Project Assistant,data analyst,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Data analysis, Excel, SQL, Data Visualization",Vietnamworks
Nhân Viên R&D (Lương 10-15 Triệu/tháng),data scientist,Junior,1,Công Ty Cổ Phần Công Nghiệp Và Thương Mại HTV Việt Nam,hà nội,$408.00,"C++, Python, Nghiên Cứu Sản Phẩm, Cơ Điện Tử, Lập Trình Nhúng",Vietnamworks
SAP Senior Consultant - ABAP,SAP consultant,Any Level,N/A,Deloitte Consulting SEA,hcmc,Thương lượng,"SAP, Consulting, Information Technology, SAP Consulting, Manufacturing Operations",Vietnamworks
Data Analyst,data analyst,Any Level,N/A,"Samsung Electronics Vietnam Thai Nguyen Co., Ltd",thai nguyen province,Thương lượng,"Data Analysis, Data Management, Data Analytics, Information Technology, Data Science",Vietnamworks
Digital Project Manager,project manager,Senior,8,Shinhan Vietnam Finance Company Limited,hcmc,Thương lượng,"Project Management, Digital Banking, Mobile App, product owner, Team Management",Vietnamworks
Microsoft Dynamics AX Software Engineer,software engineer,Junior,2,ILA Vietnam,thu duc city,Thương lượng,"API Integration, ASP.NET, MS SQL, PHP, Problem Solving",Vietnamworks
Nhân Viên Tiếng Nhật (Cơ Hội Onsite Nhật Bản),IT professional,Any Level,N/A,FPT Software,"hcm, hồ chí minh, hà nội, đà nẵng",Thương lượng,"IT Support, Data Processing, Data Modeling, Japanese",Vietnamworks
[HCM] Python Developer,software developer,Junior,2,Navigos Search,hcmc,Thương lượng,"AWS EKS, Docker, Docker, Docker, FastAPI, FastAPI, Python, Streamlit, Streamlit",Vietnamworks
Embedded Software Developer,software developer,Any Level,N/A,Navigos Search's Client,hanoi,$1000.00,"Linux, Embedded Software, Embedded, C++, Automotive",Vietnamworks
Cloud Solution Architect (Azure),solutions architect,Senior,5,FPT Software,"hcm, hồ chí minh, hà nội, đà nẵng",Thương lượng,"Azure Cloud, SaaS, Azure Devops, Kubernetes, CI/CD",Vietnamworks
Chuyên Viên Phân Tích Nghiệp Vụ Sản Phẩm ( Business Analyst ),business analyst,Junior,1,"Công Ty TNHH Thiết Bị Minh Tâm (Mitalab Co., Ltd)",hà nội,Thương lượng,"Phân tích dữ liệu, Phân tích nghiệp vụ, Business analysis",Vietnamworks
Chuyên Viên Hệ Thống Phần Mềm Nhân Sự,data scientist,Intermediate,3,Công Ty CP Dây Cáp Điện Việt Nam - CADIVI,hồ chí minh,Thương lượng,"Bảo Trì, Công nghệ thông tin, Phần Mềm Nhân Sự, Quản Trị Nhân Lực, Vận Hành Hệ Thống",Vietnamworks
System Support Team Head,data engineer,Senior,5,Shinhan Vietnam Finance Company Limited,hcmc,Thương lượng,"System Support, Application Support, PL/SQL, Credit Card System",Vietnamworks
Software Test Engineer,software engineer,Intermediate,4,CÔNG TY TNHH QORVO VIỆT NAM,hanoi,Thương lượng,"Agile Development, Software Testing, Test Automation Tools, Agile Scrum, Test Planning",Vietnamworks
Business Analyst,business analyst,Any Level,N/A,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,hà nội,Thương lượng,"Business Analysis, SQL, product owner, Cơ Sở Dữ Liệu, Lập Trình",Vietnamworks
Application Engineer,software engineer,Intermediate,3,Ascendas Systems Co. Ltd,hanoi,Thương lượng,"MATLAB, Simulink, Python, Software Development, Engineering",Vietnamworks
IT Storage Solution Sales,IT professional,Junior,2,Công Ty TNHH Công Nghệ Huawei Việt Nam,hanoi,Thương lượng,"Cloud Storage, Storage Solution, Cloud Computing, IT Service, Server Management",Vietnamworks
Business Applications Analyst,data scientist,Any Level,N/A,The Grand Ho Tram,vung tau,Thương lượng,"IT System Administration, System Analyst, Project Management",Vietnamworks
IT Executive,IT professional,Junior,2,Công Ty TNHH Chỉ May American & Efird Việt Nam,dong nai province,Thương lượng,"Computer Network, Manage ERP Software, Oracle SQL, Problem Solving, Lotus Notes System",Vietnamworks
Business Analyst (Triển Khai và Phân Tích Hệ Thống),business analyst,Any Level,N/A,Công Ty Cổ Phần Thế Giới Công Nghệ Phần Mềm,hcmc,$500.00,"business analyst, software, IT",Vietnamworks
Chuyên Viên Chính Quản Lý Ứng Dụng Core Banking,data engineer,Junior,1,Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),hà nội,Thương lượng,"Quản Lý Ứng Dụng, SQL, Cơ Sở Dữ Liệu, Core Banking, Core Banking Development",Vietnamworks
Senior Software Engineer (Generative AI),software engineer,Senior,5,Navigos Group,"hcm, hanoi",$1200.00,"Collaborative Design, Machine Learning, Python Programming, Generative Ai Proficiency, Technical Expertise In Data-Driven Systems",Vietnamworks
Chuyên Viên Công Nghệ Thông Tin,frontend developer,Junior,1,Công Ty Cổ Phần Chứng Khoán Everest,hà nội,$700.00,".NET, API, HTML/CSS, REST API, SQL Server, SQL Server",Vietnamworks
Data Analyst/qc Analyst (Chinese Speaking),data analyst,Junior,1,Công Ty TNHH Best Logistics Technology (Việt Nam),hà nội,$1000.00,"Data Analysis, HSK 5, Power BI, Data Studio, Business analysis",Vietnamworks
Specialist Business Solutions (Temp 6-Month),backend developer,Any Level,N/A,"DKSH Vietnam Co., Ltd.",ho chi minh,Thương lượng,"C# Coding Skills, ASP.NET, SQL Server, JavaScript, HTML/CSS",Vietnamworks
RPA Manager,DevOps engineer,Senior,8,Navigos Search's Client,hanoi,$3500.00,"Cloud Platform, Communication Skills, Problem-solving, RPA, Stakeholder Management",Vietnamworks
Senior Business Analyst (Có Kinh Nghiệm Về Banking - Finance),business analyst,Intermediate,3,Công Ty Cổ Phần Kinh Doanh F88,hà nội,$1.00,"Tài Chính, Ngân hàng, Phân Tích Nghiệp Vụ Tài Chính, Business Analysis, Microservices",Vietnamworks
SAP Consultant (PP/ PM/ QM),SAP consultant,Intermediate,3,Công Ty Cổ Phần Sữa VitaDairy Việt Nam,"hcm, hcm, hà nội",Thương lượng,"SAP Consulting, SAP PM, SAP PP, SAP QM, SAP S/4HANA",Vietnamworks
Kỹ Sư Công Nghệ Thông Tin,data scientist,Junior,1,Công Ty TNHH Cảng Container Quốc Tế Hateco Hải Phòng,hải phòng,Thương lượng,"Bảo Trì Mạng, CCNA, Hạ Tầng Công Nghệ, Hỗ Trợ Kỹ Thuật, Quản Trị Hạ Tầng CNTT",Vietnamworks
Head of IT Security,IT professional,Any Level,N/A,Công Ty Tài Chính TNHH Ngân Hàng TMCP Sài Gòn - Hà Nội (Shbfinance),hà nội,Thương lượng,"Security Information, Security System Management, IT Security, IT Risk Management, Cyber Security",Vietnamworks
Chuyên Viên Quản Lý Dự Án,embedded systems engineer,Junior,2,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,hà nội,Thương lượng,"Khoa Học Máy Tính, Phân Tích Số Liệu, Quản Lý Dự Án Công Nghệ, Quản Lý Dự Án",Vietnamworks
IT Customer Services Officer,IT professional,Junior,2,RMIT University Vietnam,ho chi minh,$0.00,"English Language Proficiency, Interpersonal Skills, IT Service, Windows Operating Systems, General Troubleshooting",Vietnamworks
[BD] Senior IT Consultant Manager,IT consultant,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,Business analysis,Vietnamworks
IT Service Delivery Manager,IT professional,Lead/Expert,10,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Customer Engagement, English Communication, IT Project Management, Leadership Skills, Team Management",Vietnamworks
Thiết Kế UI/UX,UX/UI designer,Junior,2,MUAMAU Ecommerce Company,hồ chí minh,$408.00,"Communication, Figma, UI Design, User Experience Development, Visual Design",Vietnamworks
Digital / Software Design Engineer ( 1 Year contract),software engineer,Senior,5,Schneider Electric Vietnam Limited,hcmc,Thương lượng,"C#, JavaScript, SQL, Database Development, Software Design",Vietnamworks
"Software Engineer - Continuous Integration Engineer (Git, Gerrit, Scripting Languages) (Quantity: 02)",software engineer,Intermediate,3,LG Electronics R&D Vietnam,hà nội,Thương lượng,"English, Git, Scripting, Docker, Jenkins",Vietnamworks
IT Manager,IT professional,Intermediate,3,Công Ty Cổ Phần Thương Mại Dạ Hợp,hồ chí minh,Thương lượng,"IT Software, IT Phần Mềm, IT Administration, IT Project Management, IT Operations",Vietnamworks
IT Project Coordinator [ Banking / Fintech],IT professional,Intermediate,3,GTV VIETNAM,Hồ Chí Minh,Thương lượng,"Banking products knowledge, Communication Skills, Project Management, Stakeholder Management, Strong Understanding of Technical Products",Vietnamworks
QA Game Tester,game developer,Any Level,N/A,"Nexon Networks Vina Co. Ltd,",hcmc,Thương lượng,"Game Testing, Quality Assurance, Manual Testing, English, Test Cases",Vietnamworks
Salesforce Developer,software developer,Junior,2,RT Holdings,tp.hcm,Thương lượng,"Phát triển Salesforce, Apex và Visualforce, Lightning Component Framework, Web services (REST & SOAP), Kiến thức về Front-end",Vietnamworks
Unreal Developer,software developer,Junior,1,Công Ty TNHH Dreamchasers Interactive Vietnam,ho chi minh,Thương lượng,"Computer Science, English, JavaScript, Gameplay Design, C++",Vietnamworks
IT Support Specialist,IT support,Junior,1,Excis Ltd,Hồ Chí Minh,$540.00,"Communication skills, Desktop Hardware, Problem Solving, Technical Support",Vietnamworks
FPGA Engineer (Chance to Become Leader),software engineer,Junior,2,"Toshiba Software Development (Vietnam) Co., Ltd",hanoi,Thương lượng,"FPGA, English, C++, ASIC Design, HDL Designer",Vietnamworks
Project Management Assistant - IT Comtor (English + Japanese Required),UX/UI designer,Junior,2,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Budget Planning, English proficiency, Japanese N2, Proactive, Proactive, Proactive",Vietnamworks
Automation Software Tester (Selenium/ Java),QA engineer,Any Level,N/A,Bosch Global Software Technologies Company Limited,hcm,Thương lượng,"Java, Selenium",Vietnamworks
Senior Global Service Desk,DevOps engineer,Junior,2,SPS Vietnam S Ltd.,hồ chí minh,$700.00,"Microsoft Office 365, Azure Administration, ITIL, Network Systems, Service Desk",Vietnamworks
Data Engineer - Khối Dữ Liệu (Holt.02),data engineer,Any Level,N/A,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Cloud Solution, Data Integration, Oracle",Vietnamworks
"E-commerce Director (Amazon, Walmart, Wayfair)",data scientist,Senior,8,Yes4All Trading Services Company Limited,hcmc,Thương lượng,"Data-Driven, Digital Marketing, E-commerce, Leadership, Sales Experience",Vietnamworks
Video Quality Control Specialist,IT professional,Any Level,N/A,Fonos,hồ chí minh,Thương lượng,"Content creation, Production Activity Control, Video Production, Ability to Communicate, Qc",Vietnamworks
Senior ERP Consultant,SAP consultant,Intermediate,3,Grant Thornton (Vietnam) Limited,hanoi,Thương lượng,"Interpersonal Skills, Problem-solving, SAP Business One, SAP ERP, Time Management",Vietnamworks
Senior Associate - Cyber Security Consultant,IT professional,Any Level,N/A,PwC (Vietnam) Ltd.,"hcm, ho chi minh",Thương lượng,"Information Security, Data Privacy, Cyber Security, Penetration Testing, SOC",Vietnamworks
Lập Trình Viên iOS,mobile developer,Any Level,N/A,Ngân Hàng TNHH MTV Woori Việt Nam,hanoi,$700.00,"Mobile App Development, Swift, Kotlin, iOS, Android",Vietnamworks
Data Analyst,data analyst,Any Level,N/A,GSM,hà nội,$1000.00,"SQL, Data Analysis, Business Intelligence, Business Analysis, Power BI",Vietnamworks
Java Developer,software developer,Any Level,N/A,Shinhan Vietnam Finance,hcmc,Thương lượng,"Java, PHP, Application Development",Vietnamworks
Senior Software Developer (Java/C#),software developer,Junior,1,"Amkor Technology Vietnam LLC.,",hồ chí minh,Thương lượng,"C#, Java Database, Java Se, Java Web, Java Web, Java Web, Java Web, JavaScript ES4",Vietnamworks
Nhân viên IT phần mềm,IT professional,Junior,2,Công Ty TNHH Buwon Vina,đồng nai,$816.00,"Kỹ Năng Làm Việc Độc Lập, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm, Tinh thần trách nhiệm",Vietnamworks
CVCC Công Nghệ Mô Hình (AI/ML Ops) - Machine Learning Operations (AI/ML Ops) - Khối Dữ Liệu (Ho24.301),data engineer,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"Phân Tích Dữ Liệu, SQL, Big Data, CI/CD, Data Pipeline",Vietnamworks
Senior React Native Engineer,software engineer,Senior,5,CÔNG TY TNHH QUALGO TECHNOLOGIES VIETNAM,ho chi minh,$1500.00,"English, JavaScript, Mobile App Design, React Native",Vietnamworks
Cộng Tác Viên Nhập Liệu/xử Lý Dữ Liệu (Remote - Online),data scientist,Any Level,N/A,GSM,hà nội,$200.00,Tập Hợp Dữ Liệu,Vietnamworks
Flutter,mobile developer,Junior,1,Công Ty Cổ Phần Bán Lẻ Kỹ Thuật Số FPT,hà nội,Thương lượng,"Kubernetes, Android Flutter Dart, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Design Pattern, Flutter, Phát triển ứng dụng iOS",Vietnamworks
[HCMC] IT Infrastructure Engineer,software engineer,Intermediate,3,Navigos Search,hcmc,Thương lượng,"General Communication English, It Skills For Pc And Server, Japanese proficiency, Network Engineering",Vietnamworks
IT Server Engineer,software engineer,Junior,2,Navigos Search's Client,hanoi,$816.00,"Good English Skills, Hardware Server, Linux, VMware, Windows Server",Vietnamworks
Graphic Designer - Vietnam,data scientist,Junior,2,Audexaus,ho chi minh,$600.00,"Communication Skills, Technological Proficiency, Technological Proficiency, Website Management",Vietnamworks
Data Engineer,data engineer,Any Level,N/A,GSM,hà nội,$1000.00,"Software Engineering, Data Science, Data Modeling, Data Management, Big Data",Vietnamworks
Vinclub- Senior Java Engineer - HCM,software engineer,Senior,5,Vinclub,hà nội,Thương lượng,"Java, Microservices, Kafka, Caching, Redis",Vietnamworks
Data/senior Data Engineer,data engineer,Senior,5,Navigos Search's Client,hanoi,$2000.00,"Cloud Computing, Communication, Python, Scala",Vietnamworks
Software Quality Manager,IT professional,Senior,8,Công Ty TNHH Công Nghệ Và Giải Pháp Phần Mềm Crossian,hà nội,$2448.00,"Agile Methodologies, Communication Skills, Leadership Ability, Quality Assurance, Test Automation Tools",Vietnamworks
Chuyên Viên IT Nhập Liệu,IT professional,Junior,1,Công Ty TNHH Bán Lẻ Fujimart Việt Nam,hà nội,Thương lượng,"Kỹ năng Tin học văn phòng, Giao Tiếp Tiếng Anh, Information Technology, Nhập Liệu, Quản Lý Số Liệu",Vietnamworks
Nhân Viên IT,IT professional,Junior,2,"Sumitomo Electric Interconnect Products (Vietnam), Ltd. [Sepv]","bắc ninh, bắc ninh",$400.00,"PE, Phát Triển Sản Phẩm, Điện Tự Động Hóa, Cải Tiến Quy Trình Sản Xuất, Theo Dõi Hàng Mẫu",Vietnamworks
CVCC Phân Tích Khách Hàng Cá Nhân - Individual Customer Analysis - Khối Dữ Liệu (Ho24.303),business intelligence analyst,Junior,1,Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,hanoi,Thương lượng,"SQL, Power BI, Thu Thập Dữ Liệu, Báo Cáo Số Liệu Kinh Doanh, Tài chính Ngân hàng",Vietnamworks
Excellent Management Trainee,data scientist,Any Level,N/A,Công Ty TNHH Công Nghệ Huawei Việt Nam,hanoi,Thương lượng,"Electrical Engineering, English, Power System Planning, Computer Science, Software Engineering",Vietnamworks
Product Designer / UI UX Designer,UX/UI designer,Junior,1,Tinai Private Limited,Hồ Chí Minh,$1200.00,"UX Design, Figma, UX Research, User Story Mapping, Graphic Design",Vietnamworks
